left_path,right_path,label,split
data/lfw_images/Padraig_Harrington/0001.jpg,data/lfw_images/Padraig_Harrington/0003.jpg,1,train
data/lfw_images/Julie_Gerberding/0008.jpg,data/lfw_images/Julie_Gerberding/0009.jpg,1,train
data/lfw_images/Gonzalo_Sanchez_de_Lozada/0002.jpg,data/lfw_images/Gonzalo_Sanchez_de_Lozada/0009.jpg,1,train
data/lfw_images/Joe_Nichols/0002.jpg,data/lfw_images/Joe_Nichols/0003.jpg,1,train
data/lfw_images/Hugo_Chavez/0001.jpg,data/lfw_images/Hugo_Chavez/0006.jpg,1,train
data/lfw_images/Britney_Spears/0003.jpg,data/lfw_images/Britney_Spears/0008.jpg,1,train
data/lfw_images/Carlos_Moya/0001.jpg,data/lfw_images/Carlos_Moya/0007.jpg,1,train
data/lfw_images/Cameron_Diaz/0004.jpg,data/lfw_images/Cameron_Diaz/0005.jpg,1,train
data/lfw_images/Gunter_Pleuger/0002.jpg,data/lfw_images/Gunter_Pleuger/0005.jpg,1,train
data/lfw_images/George_Galloway/0001.jpg,data/lfw_images/George_Galloway/0003.jpg,1,train
data/lfw_images/Amanda_Bynes/0001.jpg,data/lfw_images/Amanda_Bynes/0002.jpg,1,train
data/lfw_images/Juan_Pablo_Montoya/0001.jpg,data/lfw_images/Juan_Pablo_Montoya/0002.jpg,1,train
data/lfw_images/John_Edwards/0000.jpg,data/lfw_images/John_Edwards/0004.jpg,1,train
data/lfw_images/Tommy_Franks/0002.jpg,data/lfw_images/Tommy_Franks/0006.jpg,1,train
data/lfw_images/Paul_Wolfowitz/0001.jpg,data/lfw_images/Paul_Wolfowitz/0006.jpg,1,train
data/lfw_images/John_Ashcroft/0007.jpg,data/lfw_images/John_Ashcroft/0008.jpg,1,train
data/lfw_images/Li_Peng/0003.jpg,data/lfw_images/Li_Peng/0005.jpg,1,train
data/lfw_images/Eduardo_Duhalde/0006.jpg,data/lfw_images/Eduardo_Duhalde/0009.jpg,1,train
data/lfw_images/Arnold_Schwarzenegger/0004.jpg,data/lfw_images/Arnold_Schwarzenegger/0008.jpg,1,train
data/lfw_images/Tiger_Woods/0006.jpg,data/lfw_images/Tiger_Woods/0008.jpg,1,train
data/lfw_images/Pete_Sampras/0002.jpg,data/lfw_images/Pete_Sampras/0004.jpg,1,train
data/lfw_images/Charles_Taylor/0006.jpg,data/lfw_images/Charles_Taylor/0007.jpg,1,train
data/lfw_images/John_Manley/0001.jpg,data/lfw_images/John_Manley/0004.jpg,1,train
data/lfw_images/Sergey_Lavrov/0001.jpg,data/lfw_images/Sergey_Lavrov/0008.jpg,1,train
data/lfw_images/Robert_De_Niro/0000.jpg,data/lfw_images/Robert_De_Niro/0004.jpg,1,train
data/lfw_images/Mohamed_ElBaradei/0002.jpg,data/lfw_images/Mohamed_ElBaradei/0003.jpg,1,train
data/lfw_images/Johnny_Tapia/0000.jpg,data/lfw_images/Johnny_Tapia/0001.jpg,1,train
data/lfw_images/Hamid_Karzai/0003.jpg,data/lfw_images/Hamid_Karzai/0004.jpg,1,train
data/lfw_images/Pete_Sampras/0003.jpg,data/lfw_images/Pete_Sampras/0007.jpg,1,train
data/lfw_images/Tim_Conway/0000.jpg,data/lfw_images/Tim_Conway/0002.jpg,1,train
